case_id,field,pattern,r1_judgment,r2_judgment,r3_judgment,majority,r1_rationale,r2_rationale,r3_rationale,status
V2C-0461,conditions_valid,R1 == R3 != R2,0,1,0,0,"Conditions are invalid because the source text is unconditional, whereas the candidate annotation specifies verification conditions.","Reconstructed intent, target, conditions, policy decision, expected outcome, and required claims match candidate annotations.","Source text does not specify any conditions, but candidate annotation incorrectly expects entity_verified condition.",majority_resolved
V2C-0463,conditions_valid,R1 == R3 != R2,0,1,0,0,"Conditions are invalid because the source text is unconditional, whereas the candidate annotation specifies verification conditions.","Reconstructed intent, target, conditions, policy decision, expected outcome, and required claims match candidate annotations.","Source text does not specify any conditions, but candidate annotation incorrectly expects entity_verified condition.",majority_resolved
V2C-0465,conditions_valid,R1 == R3 != R2,0,1,0,0,"Conditions are invalid because the source text is unconditional, whereas the candidate annotation specifies verification conditions.","Reconstructed intent, target, conditions, policy decision, expected outcome, and required claims match candidate annotations.","Source text does not specify any conditions, but candidate annotation incorrectly expects entity_verified condition.",majority_resolved
V2C-0467,conditions_valid,R1 == R3 != R2,0,1,0,0,"Conditions are invalid because the source text is unconditional, whereas the candidate annotation specifies verification conditions.","Reconstructed intent, target, conditions, policy decision, expected outcome, and required claims match candidate annotations.","Source text does not specify any conditions, but candidate annotation incorrectly expects entity_verified condition.",majority_resolved
V2C-0469,conditions_valid,R1 == R3 != R2,0,1,0,0,"Conditions are invalid because the source text is unconditional, whereas the candidate annotation specifies verification conditions.","Reconstructed intent, target, conditions, policy decision, expected outcome, and required claims match candidate annotations.","Source text does not specify any conditions, but candidate annotation incorrectly expects entity_verified condition.",majority_resolved
V2C-0471,conditions_valid,R1 == R3 != R2,0,1,0,0,"Conditions are invalid because the source text is unconditional, whereas the candidate annotation specifies verification conditions.","Reconstructed intent, target, conditions, policy decision, expected outcome, and required claims match candidate annotations.","Source text does not specify any conditions, but candidate annotation incorrectly expects entity_verified condition.",majority_resolved
V2C-0473,conditions_valid,R1 == R3 != R2,0,1,0,0,"Conditions are invalid because the source text is unconditional, whereas the candidate annotation specifies verification conditions.","Reconstructed intent, target, conditions, policy decision, expected outcome, and required claims match candidate annotations.","Source text does not specify any conditions, but candidate annotation incorrectly expects entity_verified condition.",majority_resolved
V2C-0475,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed conditions are empty as the English source text lacks any conditional clause, making the candidate expected_conditions invalid. Other fields match candidate annotations.",Reconstructed VERIFY intent for QV0475 (2022 operating_income) matches candidate annotations.,Expected conditions invalid: source text contains no explicit condition about entity verification.,majority_resolved
V2C-0477,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed conditions are empty as the English source text lacks any conditional clause, making the candidate expected_conditions invalid. Other fields match candidate annotations.",Reconstructed VERIFY intent for QV0477 (2024 revenue) matches candidate annotations.,Expected conditions invalid: source text contains no explicit condition about entity verification.,majority_resolved
V2C-0479,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed conditions are empty as the English source text lacks any conditional clause, making the candidate expected_conditions invalid. Other fields match candidate annotations.",Reconstructed VERIFY intent for QV0479 (2026 operating_income) matches candidate annotations.,Expected conditions invalid: source text contains no explicit condition about entity verification.,majority_resolved
V2C-0481,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed conditions are empty as the English source text lacks any conditional clause, making the candidate expected_conditions invalid. Other fields match candidate annotations.",Reconstructed VERIFY intent for QV0481 (2023 revenue) matches candidate annotations.,Expected conditions invalid: source text contains no explicit condition about entity verification.,majority_resolved
V2C-0483,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed conditions are empty as the English source text lacks any conditional clause, making the candidate expected_conditions invalid. Other fields match candidate annotations.",Reconstructed VERIFY intent for QV0483 (2025 operating_income) matches candidate annotations.,Expected conditions invalid: source text contains no explicit condition about entity verification.,majority_resolved
V2C-0485,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed conditions are empty as the English source text lacks any conditional clause, making the candidate expected_conditions invalid. Other fields match candidate annotations.",Reconstructed VERIFY intent for QV0485 (2022 revenue) matches candidate annotations.,Expected conditions invalid: source text contains no explicit condition about entity verification.,majority_resolved
V2C-0487,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed conditions are empty as the English source text lacks any conditional clause, making the candidate expected_conditions invalid. Other fields match candidate annotations.",Reconstructed VERIFY intent for QV0487 (2024 operating_income) matches candidate annotations.,Expected conditions invalid: source text contains no explicit condition about entity verification.,majority_resolved
V2C-0489,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed conditions are empty as the English source text lacks any conditional clause, making the candidate expected_conditions invalid. Other fields match candidate annotations.",Reconstructed VERIFY intent for QV0489 (2026 revenue) matches candidate annotations.,Expected conditions invalid: source text contains no explicit condition about entity verification.,majority_resolved
